country,source,title,link,published_date,published_by,description,text
Pakistan,Tribune,"After 15 years, 'King of the Hill' is returning to TV on Hulu",https://tribune.com.pk/story/2541511/after-15-years-king-of-the-hill-is-returning-to-tv-on-hulu,"April 22, 2025",Tribune News Desk,"Barbecue, propane, and Bobby Hill.","After more than a decade off air, King of the Hill is officially returning with a brand new season on Hulu. The beloved animated series, which originally aired from 1997 to 2010 across 13 seasons and over 250 episodes, was known for its blend of subtle humour, heartfelt storytelling, and its grounded portrayal of small-town American life. Set in the fictional town of Arlen, Texas, the show followed propane salesman Hank Hill, whose conservative values often clashed with the eccentricities of his family and neighbours. Its charm lay in its sincerity, steering away from the exaggerated antics of other adult animations of the time. Now, Season 14 is set to premiere later this summer, marking the first batch of new episodes in 15 years. Fans will get an exclusive sneak peek during a panel at the ATX TV Festival on Friday 30 May. The panel will include co-creators Mike Judge and Greg Daniels, new showrunner Saladin K. Patterson, and cast members Pamela Adlon, Toby Huss, and Lauren Tom. This special event will not only provide behind-the-scenes stories from the original run but will also unveil the long-awaited first look at the revival. Fittingly, a barbecue celebration will follow the panel—an ode to the show’s backyard banter and Hank Hill’s love for propane. It is currently unclear whether the exclusive preview will be made available online, meaning festival attendees may be the only ones to view the early footage. The revival is rumoured to be set in present-day America, featuring a time jump that advances the story nearly a decade from the series finale. This modern setting promises a nostalgic yet updated look at life in Arlen as the Hill family and their neighbours adjust to the changing times.  While many plot details remain a mystery, cast members have shared that characters will age in line with the time skip. One of the most notable updates is that Bobby Hill is now a budding chef based in Dallas. His new culinary lifestyle is expected to contrast sharply with Hank’s more traditional views, creating opportunities for both laughs and touching moments. As for the other residents of Arlen, their stories are still under wraps. The revival is expected to address the absence of characters whose voice actors have sadly passed away since the show’s original run.  Much of the original voice cast will be returning for the reboot, including Mike Judge as Hank, Kathy Najimy as Peggy, Stephen Root as Bill, Pamela Adlon as Bobby, and Lauren Tom as Minh. Their return is set to revive the unique comedic rhythm and warmth fans associate with the series. However, not every character’s future is clear. The passing of Brittany Murphy and Tom Petty leaves questions around the characters of Luanne and Lucky. It also remains to be seen whether Toby Huss will return as Kahn. One emotional highlight of the new season will be the return of Dale Gribble. Johnny Hardwick, who voiced the fan-favourite character, had recorded several episodes before his sudden death in August 2023. These recordings mean fans will get to hear his iconic voice one last time."
Pakistan,Tribune,'Sinners' is too good to miss—here’s why (no spoilers),https://tribune.com.pk/story/2541502/sinners-is-too-good-to-missheres-why-no-spoilers,"April 22, 2025",Tribune News Desk,Ryan Coogler and Michael B. Jordan have done it again.,"Ryan Coogler and Michael B. Jordan have officially redefined what an original blockbuster can be. Their latest collaboration, Sinners, a supernatural thriller set in the American South during the 1930s, is not only earning rave reviews, but also making history at the global box office. The film, already the #1 movie in the U.S., has delivered the biggest domestic opening weekend for an original film this decade. It’s even eclipsed the launch of Jordan Peele’s Us, which pulled in $71 million in 2019. For the horror genre, Sinners has set an all-new benchmark that’s never been reached before, combining thrilling scares with thought-provoking depth and rich cultural storytelling.  Coogler and Jordan are no strangers to success. Their joint filmography boasts Fruitvale Station, Creed, and both Black Panther films — a legacy of powerful, genre-defining cinema. In Sinners, the duo steps into even darker, bolder territory. Coogler’s direction has reached a new peak, raising the bar set by his past hits. Meanwhile, Jordan shines in a dual role as twins Smoke and Stack, delivering a performance that’s both gripping and electric. The cast is rounded out by Wunmi Mosaku (Lovecraft Country) as Annie, Hailee Steinfeld (The Marvels) in a transformative role, Delroy Lindo (Malcolm X) providing humour and heart, and breakout star Miles Caton as musician Sammie Moore — a standout among a cast of powerhouses.  This isn’t your typical vampire flick. Sinners taps into classic lore with a fresh edge — complete with hoodoo influences and haunting symbolism that may reflect on the predatory forces in American history. But you didn’t hear that from me. Horror fans will be thrilled with the film’s well-crafted frights. The jump scares are strong, the atmosphere is thick with tension, and audiences will likely find themselves shouting “Run!” at the screen.  Music plays a vital role in Sinners, just as it does in life. The film honours the power of Black American music, its soul, its roots, and its evolution from blues to modern rhythms. The film uses music not just as background, but as narrative. There are cameo performances and tracks that will delight blues lovers, reminding us that “the beat changes, but the soul remains.”  Visually, Sinners is breathtaking. Coogler opted to shoot on film rather than digital, creating a nostalgic, textural richness that adds to its immersive feel. The use of vibrant colours and moody light makes every frame cinematic. For the ultimate experience, Coogler recommends watching in IMAX. Only 10 theatres worldwide are screening it in 15 perf projection format, and luckily, the Indiana State Museum’s IMAX is one of them. Don’t miss the chance to see it as the director intended.  Set in 1930s Mississippi, the story is deeply tied to Black American culture and history. Themes like sharecropping, bootlegging, lynching, and the Great Migration are all woven into the backdrop, telling stories of resilience, survival, and identity. This powerful narrative gives Sinners the weight of an instant classic — one that uses the horror genre to explore much more than monsters."
Pakistan,Tribune,Greatest honour is forcing enemy to ceasefire: PM marks Youm-e-Tashakur,https://tribune.com.pk/story/2546224/youm-e-tashakur-grand-celebration-underway-at-pakistan-monument,"May 16, 2025",Tribune News Desk,"At a ceremony in Islamabad, the PM paid tribute to Marka-e-Haq martyrs who sacrificed their lives for the homeland.","While lauding the armed forces for their exceptional bravery and professionalism in the recent conflict with India, Prime Minister Shehbaz Sharif said that Pakistan now holds a position of strength that no major power can block, as the entire nation stands united with one heart and soul alongside the armed forces. He was speaking at a ceremony held at Islamabad’s Pakistan Monument on Friday to celebrate the success of Operation Bunyanum Marsoos and Marka-e-Haq, marking victory over Indian aggression last week. Youm-e-Tashakur was observed nationwide to commemorate the historic victory of Marka-e-Haq and pay tribute to the valiant armed forces and people of Pakistan. Read more: Nation observes Youm-e-Tashakur to celebrate victory in Operation Bunyanum Marsoos During his address, PM Shehbaz extended his heartfelt salutations to the parents and families of the martyrs who sacrificed their lives for the beloved homeland. “Today is Youm-e-Tashakur, a day that few witness in the course of history and that comes once in centuries,” he said.  Photo: ISPR He highlighted that Pakistan’s sincere offer to form an international investigative committee to uncover the truth behind the Pahalgam attack was rejected by the enemy. ""Instead, driven by arrogance and intoxicated by power, the adversary launched a brutal attack on Pakistan, killing innocent citizens—including a child, mothers, sisters, elders, and youth—and sent a ruthless message that they could strike anywhere inside Pakistan’s territory,"" he added.  براہٍ راست: یومِ تشکر کے حوالے سے خصوصی پروگرام https://t.co/q0sOcA14gU PM Shehbaz lauded the exceptional bravery of Pakistan’s armed forces in the conflict, recounting how they shot down six enemy aircraft. “Our pilots swiftly downed Rafale jets and MiG fighters, delivering such a devastating blow that the enemy will never forget it,” he said. Despite this, the enemy continued to issue threats, prompting Pakistan to retaliate on the night of May 9. He recalled a conversation with Chief of Army Staff General Syed Asim Munir, who told him, “Allow us to deliver such a slap to the enemy’s face that they will remember it for a lifetime. Following this, Pakistan’s air strikes on targets at Pathankot, Udhampur, and other locations by its pilots and Al-Khalid missiles left the enemy with nowhere to hide.""  Photo: ISPR The premier noted that COAS Munir later informed him that Pakistan had delivered a powerful response, compelling the enemy to request a ceasefire. “I told him there is no greater honor than forcing the enemy to agree to a ceasefire, and I advised accepting the offer,” he said. He further praised the use of domestically developed technology by the Air Chief Marshal and Pakistan’s pilots, deployed effectively against Indian aircraft, which amazed the world and boosted the confidence of Pakistan’s allies. “From the United States to Japan, many are acknowledging Pakistan’s armed forces for quietly mastering such advanced capabilities,“ he added. PM Shehbaz also criticised India’s claims of economic and military supremacy, noting that despite boasting of a multi-billion-dollar economy and massive defense spending, “Allah had other plans.” He stated that it was divine will that granted Pakistan this historic victory, which the nation is commemorating with deep gratitude and humility.  Prime Minister Shehbaz Sharif speaking during a Youm-e-Tashakur ceremony to commemorate Operation Bunyanum Marsoos in Islamabad on May 16, 2025. Photo: ISPR The premier stressed that Pakistan now holds a position of strength that no major power can block. “Today, the entire nation stands united with one heart and one soul alongside the armed forces. I believe the time has come to begin the journey for which Pakistan was created,” he stated. He further expressed gratitude to the international community, especially diplomats who supported Pakistan’s firm, fair, and just stance amid rising tensions. Read more: Cybersecurity alert issued amid rising geopolitical tensions The premier thanked friendly nations—including Iran, Saudi Arabia, the UAE, Turkiye, and China—for their efforts in promoting peace and a ceasefire in the region. He gave special appreciation to US President Donald Trump for his “brave leadership and vision” in seeking to restore peace in South Asia, crediting Trump’s strategic approach with averting what could have been a devastating war. He strongly condemned India’s baseless propaganda and false allegations regarding the Pahalgam incident, categorically denying any involvement by Pakistan, stating that “Pakistan had nothing to do with that.” PM Shehbaz warned of the grave consequences had conflict escalated further in a region home to 1.6 billion people. “God forbid if we had reached a nuclear flashpoint,” he said, “imagine who would have survived to tell what happened.”  Photo: ISPR He stressed that while Pakistan has emerged victorious, the country desires peace above all. “We have won the war but we want peace. We have taught our enemy a lesson but condemned aggression,” he said, adding that Pakistan hopes for a future where the region is prosperous and peaceful, built on hard work and mutual respect. The PM further stressed that Pakistan and India are permanent neighbours, whether they like it or not, and it is their choice to be either unruly or peaceful neighbours. Reflecting on the history of conflict, he noted, “We have fought three wars, but they solved nothing; instead, they brought poverty, unemployment, and many other problems to both sides.” Read more: Pakistan reaffirms support for China’s territorial integrity in Zangnan The premier extended a renewed offer to India for dialogue, urging peaceful negotiations to resolve outstanding disputes. “I don’t think we can achieve lasting peace in the region without permanent solutions to Jammu Kashmir and water-sharing issues,” he stated firmly, adding, “Once we solve these, we can then focus on trade, business exchanges, and in the field of counter-terrorism.” Highlighting Pakistan’s heavy toll in the fight against terrorism, the PM shared the loss of 90,000 Pakistani lives and economic damages amounting to $150 billion. “When was the last time any nation in the world paid even a fraction of this sacrifice?” he asked. “We are combating terrorism not just to restore peace in Pakistan but for the world at large,” he added. Earlier, the ceremony began with a Quranic recitation, which was also attended by chairman of the Joint Chiefs of Staff Committee, service chiefs, members of the federal cabinet, foreign diplomats, the Deputy Prime Minister, and other government officials. An aerial display by fighter jets was also part of the event, showcasing their capabilities. The performance was met with enthusiastic chants of “Long live Pakistan” from those present."
Pakistan,Tribune,"Shahid Afridi meets PM Shehbaz, lauds armed forces’ success",https://tribune.com.pk/story/2546373/shahid-afridi-meets-pm-shehbaz-lauds-armed-forces-success,"May 17, 2025",Tribune News Desk,Afridi praised Pakistan’s unity and hailed the military’s firm response during a moment of national crisis.,"Former Pakistan captain and renowned all-rounder Shahid Khan Afridi met with the Prime Minister of Pakistan. During this meeting, which took place at the Prime Minister's House in Islamabad, Shahid Afridi congratulated Prime Minister Shehbaz Sharif on the remarkable success of Operation Bunyanum Marsoos.  Federal Minister for Information Attaullah Tarar was also present during the meeting. Shahid Khan Afridi praised the armed forces for giving a strong response to India's aggression.  He stated that at this critical juncture, the entire nation united and gave a powerful reply to the enemy. Prime Minister Shehbaz Sharif thanked Shahid Afridi, congratulated him on his solidarity with the nation and the armed forces, and praised the successful rally that was held. Previously, Shahid Afridi strongly criticised India during a period of heightened tensions between the two countries. Afridi condemned the Indian government for its aggression and expressed full confidence in the strength and preparedness of Pakistan’s military. He dismissed India’s threats, saying Pakistan’s forces were highly trained and not easily intimidated. Responding to accusations linking Pakistan to the Pahalgam attack, Afridi called it a “false flag operation” and labelled the Modi government “inept”. Following his remarks, India reportedly blocked Afridi’s YouTube channel, along with 15 other Pakistani channels, including those of former cricketers Rashid Latif, Shoaib Akhtar, and Basit Ali. Afridi also lashed out at Indian media for its exaggerated war coverage, referring to it as “Cartoon Network” journalism. His comments resonated with many Pakistanis who believed Indian broadcasters fuelled conflict rather than reporting responsibly. Speaking at a rally in Karachi, Afridi praised Pakistan’s armed forces for what he described as a strong response to Indian aggression, stating that India had underestimated the cost of provoking Pakistan. He accused Indian forces of targeting civilians and religious sites, including mosques. Afridi also criticised Modi’s global image, referencing allegations related to attacks on Sikh activists abroad. He stated that Modi was now facing international consequences for his actions. The rally, part of the government-declared “Youm-e-Tashakur” (Day of Gratitude), saw thousands of citizens express their support for the armed forces. Tensions between Pakistan and India recently flared up after an attack in Pahalgam, India Illegally Occupied Jammu and Kashmir (IIOJK), killed 26 people. India blamed Pakistan without providing evidence, triggering a series of retaliatory moves including suspending the Indus Waters Treaty, cancelling visas, and scaling back diplomatic ties. Pakistan rejected the allegations and responded with reciprocal steps such as halting trade and closing its airspace to Indian aircraft. The conflict escalated on May 7 with Indian missile strikes on multiple cities in Punjab and AJK, killing dozens of civilians. Pakistan responded by downing several Indian jets and neutralising drone attacks. On May 10, Indian missile strikes targeted Pakistani airbases, prompting a retaliatory campaign—Operation Bunyan Marsoos—which hit Indian military sites. A ceasefire was announced by US President Donald Trump on May 11, following overnight diplomatic efforts, and was later confirmed by officials from both sides."
Pakistan,Tribune,Equal1 launches first silicon quantum computer for standard data centres,https://tribune.com.pk/story/2546369/equal1-launches-first-silicon-quantum-computer-for-standard-data-centres,"May 17, 2025",Tribune News Desk,"Bell-1 fits standard server racks, needs no cryogenics, and uses power like a typical enterprise GPU server.","Irish quantum computing firm Equal1 has launched what it calls the world’s first silicon-based, rack-mountable quantum computer, bringing scalable quantum processing into standard high-performance computing (HPC) environments. Named Bell-1, the system can be deployed like a traditional server—no cleanrooms, complex infrastructure, or cryogenic labs required. It fits in standard 19-inch server racks, weighs roughly 200 kilograms, and draws only 1600 watts of power, comparable to an enterprise GPU server. At the core of Bell-1 is Equal1’s UnityQ 6-qubit chip, based on silicon spin qubits manufactured using conventional semiconductor processes. A post shared by University College Dublin (@universitycollegedublin) The system integrates quantum, classical (Arm CPUs), and AI (NPUs) components into a single chip, eliminating latency issues typically found in hybrid quantum-classical systems. Bell-1 also features a closed-cycle cryo-cooling unit that cools the system to 0.3 Kelvin—colder than outer space—without relying on liquid helium or bulky dilution refrigerators. This self-contained design removes one of the major barriers to practical quantum deployment. Equal1 calls this new phase ""Quantum Computing 2.0"", aiming to shift the technology from isolated research labs into everyday commercial data centres. Industries such as finance, materials science, artificial intelligence, and pharmaceuticals are expected to benefit from real-time quantum acceleration on workloads like simulations and optimisation. “Our vision with Bell-1 was to make quantum computing accessible, scalable, and practical,” said Equal1 CEO Jason Lynch. “This is the first system designed for real-world use without compromising performance or ease of deployment.” The modular design allows for future upgrades as qubit counts rise. Rather than replacing full systems, users can swap in new chips as the UnityQ platform evolves, making Bell-1 a long-term investment for early adopters. The launch follows peer-reviewed research published by Equal1 in late 2024 that demonstrated industry-leading silicon qubit fidelity and gate speeds. The company says Bell-1 builds directly on this research, moving from laboratory prototype to production-ready quantum computing. With Bell-1, Equal1 eliminates the traditional trade-offs of quantum hardware: it is powerful, practical, scalable, and available now."
Pakistan,Tribune,Lufthansa flight left pilotless for 10 minutes,https://tribune.com.pk/story/2546495/lufthansa-flight-left-pilotless-for-10-minutes,"May 18, 2025",Tribune News Desk,Captain used emergency code after multiple failed attempts to re-enter cockpit,"A Lufthansa flight was flown without an active pilot for nearly 10 minutes after the co-pilot fainted alone in the cockpit, according to a report released Saturday by air accident investigators in Madrid, Spain. The incident occurred on 17 February 2024 during a scheduled flight from Frankfurt, Germany to Seville, Spain. The captain had stepped out to use the lavatory when the co-pilot suddenly lost consciousness, leaving the Airbus A321 in the hands of autopilot. Despite the co-pilot unintentionally interacting with the controls, the aircraft maintained stable flight. Investigators from the Civil Aviation Accident and Incident Investigation Commission in Madrid said cockpit audio captured abnormal sounds consistent with a medical emergency. Cabin crew tried to contact the co-pilot using the onboard telephone, but received no response. The captain attempted to open the cockpit door using the standard security code five times, which would normally sound a buzzer for the co-pilot to release the lock. The cockpit door, reinforced to prevent hijackings, cannot be opened by force. The captain then used an emergency override code, which initiates automatic door opening unless actively blocked from within. Just before the override would have taken effect, the co-pilot managed to unlock the door manually. He appeared extremely pale, was sweating, and making involuntary movements, according to the report. The captain retook control of the aircraft and decided to divert to Madrid, Spain. The aircraft, carrying 199 passengers and six crew members, landed safely. A doctor who was travelling on board provided medical assistance before the co-pilot was transferred to a hospital in Madrid. Medical records showed no indication of pre-existing conditions during the co-pilot’s previous examinations or recent health checks. The report has reignited discussion over cockpit protocol, particularly the long-standing debate on whether two authorised crew members should always be present in the cockpit. The Spanish investigators recommended that the European Union Aviation Safety Agency in Cologne, Germany, advise flight operators to reassess relevant guidelines. Lufthansa, which is based in Frankfurt, Germany, said its flight safety department had carried out a thorough internal review but declined to release details, citing company policy."
Pakistan,Tribune,HBL PSL returns in style,https://tribune.com.pk/story/2546477/hbl-psl-returns-in-style,"May 18, 2025",Tribune News Desk,HBL PSL returns in style,"The hustle and bustle of the Pakistan Super League (PSL) returned on Friday to the Rawalpindi Cricket Stadium with a high-scoring clash between Peshawar Zalmi and Karachi Kings, culminating in a 23-run victory for the Kings. The PSL-10 had earlier been brought to a grinding halt after India launched a drone attack outside the Rawalpindi Cricket Stadium. Initially, it was decided to shift the remainder of the tournament to the UAE. However, following a de-escalation between Pakistan and India, the Pakistan Cricket Board (PCB) chose to bring the action back home and complete the event on native soil. On Friday, the PCB also officially dedicated the ongoing Pakistan Super League to the valiant Armed Forces of Pakistan, acknowledging their unwavering sacrifices and steadfast commitment to safeguarding the nation. ""We proudly dedicate the Pakistan Super League to our brave Armed Forces who continue to safeguard the nation's integrity with courage and commitment,"" the PCB said in a statement. According to the PCB, Friday's PSL matches and ceremonies were held in honour of the Pakistan Army, while Saturday would be dedicated to the Pakistan Navy, and Monday to the Pakistan Air Force. The decision has been widely welcomed by fans and the cricketing fraternity alike, who have lauded the move as a fitting tribute to the armed forces' service and sacrifices for the country. In the high-scoring encounter, Karachi Kings posted 237 runs, and Peshawar Zalmi, despite a spirited chase, fell short with 214, giving the Kings a 23-run win and securing their spot in the playoffs. Zalmi's pursuit began with flair, as young Saim Ayub provided early impetus with a fluent 47 off 31 balls, striking five boundaries and a couple of sixes. However, they suffered an early blow when Mohammad Haris was dismissed for 9 by Hasan Ali, caught by James Vince after a brief but explosive cameo. From there, Captain Babar Azam took control. Combining classical elegance with aggressive intent, he anchored the innings with sublime strokeplay. His 94 off just 49 deliveries, laced with 10 boundaries and 4 sixes, kept Zalmi in the hunt throughout. He shared crucial partnerships — first with Saim Ayub and later with Tom Kohler-Cadmore — to keep the chase alive. Despite the solid contributions, Zalmi began to lose momentum in the final overs. Kohler-Cadmore (20 off 15) and Max Bryant (7 off 5) failed to accelerate meaningfully. With the required run rate climbing steadily, the turning point came in the 18th over when Babar Azam was run out, just six runs short of his century, following a mix-up, thanks to sharp fielding by Aamer Jamal and wicketkeeper Saad Baig. Babar's dismissal effectively ended Zalmi's resistance, as the remaining batters struggled to maintain the momentum. Peshawar Zalmi eventually managed 214/5 in their 20 overs, falling short by 23 runs. With this victory, the Karachi Kings sealed their place in the playoffs. (With additional input from APP)"
Pakistan,Tribune,Jesy Nelson welcomes twin daughters after emergency surgery for rare pregnancy complication,https://tribune.com.pk/story/2546513/jesy-nelson-welcomes-twin-daughters-after-emergency-surgery-for-rare-pregnancy-complication,"May 18, 2025",Tribune News Desk,Jesy Nelson gives birth to twin girls after facing twin-to-twin transfusion syndrome and undergoing emergency surgery.,"Jesy Nelson, former member of the British girl group Little Mix, has announced the premature birth of twin daughters with her partner, singer Zion Foster. The couple’s daughters, Ocean Jade Nelson-Foster and Story Monroe Nelson-Foster, were born at 31 weeks and five days after Nelson underwent emergency surgery prompted by a rare condition known as twin-to-twin transfusion syndrome (TTTS). A post shared by @jesynelson Nelson shared the news in an emotional Instagram post, accompanied by the first photos of the newborns being held by her and Foster. She wrote, “It all happened so quickly, but we are so blessed that they are here with us, healthy and fighting strong! We’ve never felt more in love.” While Nelson shared her joy on social media, Foster opened up about the challenges they faced during her hospital stay, which began in late March. Speaking to OK! Magazine, he said the experience brought them closer: “It’s at these times when you really know what love you have and what your relationship means. For me and Jess, this has just taken it to a whole other level.” The couple adapted to life in the hospital, with Foster converting a pull-out couch into a bed beside Nelson’s. “The nurses just said, ‘Oh my God. It looks so nice in here. It looks so homely,’” he recalled. TTTS is a serious condition that can affect identical twins sharing a placenta. Abnormal blood vessel connections in the placenta lead to an uneven blood flow between twins—putting one at risk of dehydration and the other of cardiac issues. It occurs in about 10 to 15 percent of such pregnancies, according to Professor Asma Khalil of St George’s Hospital, University of London. Now recovering at home, Nelson and Foster are hopeful and grateful, aiming to raise awareness of TTTS and encourage other parents facing complications to seek early support and medical advice."
Pakistan,Tribune,China launches 100 AI-powered mining trucks in global first for automation,https://tribune.com.pk/story/2546194/china-launches-100-ai-powered-mining-trucks-in-global-first-for-automation,"May 16, 2025",Tribune News Desk,"The initiative blends AI, cloud, and 5G for seamless automated hauling","China has deployed the world’s largest fleet of autonomous electric mining trucks, with 100 driverless vehicles now operating at a coal mine in Inner Mongolia, media reported on Thursday. The trucks, equipped with technology from Huawei Technologies, were developed by Huaneng Mengdong, a subsidiary of the state-owned energy conglomerate Huaneng Group. Company chairman Li Shuxue called the “Huaneng Ruichi” fleet the largest single deployment of its kind globally. “These vehicles integrate advanced technologies such as 5G-A communication, artificial intelligence, cloud computing, intelligent battery swapping, and high-precision mapping,” Li said. A post shared by Score Code Group (@scorecodegroup) The project’s technology providers include Huaneng Group, Xuzhou Construction Machinery Group, and the Beijing University of Science and Technology. The driverless trucks are designed to load and unload materials autonomously and operate reliably in extreme weather, a key requirement for the often-harsh conditions of Inner Mongolia’s mining zones. Li added that the new fleet could increase transport efficiency by as much as 20% compared to conventional manned trucks. China is accelerating the integration of smart technologies in mining. According to the China National Coal Association, more than 5,000 automated mining trucks are expected to be in use across the country by the end of 2025, with that number projected to double to 10,000 by 2026."
Pakistan,Tribune,"WhatsApp introduces AI tool for profile, group pictures",https://tribune.com.pk/story/2546491/whatsapp-introduces-ai-tool-for-profile-group-pictures,"May 18, 2025",Tribune News Desk,Unique avatars and themed group icons now easier to make with AI help.,"WhatsApp has begun rolling out a new feature allowing users to create AI-generated profile and group pictures, as part of the latest iOS update through its TestFlight beta programme. Version 25.16.10.70 brings this experimental tool to a limited number of testers, with a broader rollout expected soon. Users can generate customised images simply by typing a text prompt describing the visual they want. Unlike traditional options requiring existing photos, this tool creates images from scratch, offering a new way to express personality or mood. Users may design avatars, artistic illustrations, or themed group icons without uploading personal pictures. To access the feature, users can navigate to settings and select the profile photo option, where they will see a prompt to generate an AI image. A similar process is available for editing group icons via the group info menu. The move is seen as a response to growing privacy concerns, giving users a more secure and creative alternative to using real photos. It also provides a practical solution for those without suitable profile images. While initially available to beta testers, some users on the stable iOS version have reported seeing the option, indicating a phased expansion beyond the testing pool. The update represents WhatsApp’s continuing push to integrate generative AI in everyday messaging experiences."
Pakistan,Tribune,EU hits TikTok over lack of ad transparency,https://tribune.com.pk/story/2546196/eu-hits-tiktok-over-lack-of-ad-transparency,"May 16, 2025",Tribune News Desk,"EU charges TikTok with content rule breach, risking ByteDance fine up to 6% of its global turnover.","A European Commission (EC) investigation looking into TikTok’s advertisement regulations has said that the social media platform was in violation of the bloc's digital laws that require transparency over who pays for advertising. The revelation was part of the commission's initial finding, following the launch of its investigation on the advertising practices of the Chinese-owned short video platform in February 2024. Examples of this include content creators raving about certain products without clarifying in the video or in the description that it is a sponsorship, as part of creator guidelines and digital laws adhered to by other content-sharing platforms such as YouTube and Instagram. The EC warned that this lack of oversight hampers efforts to detect scam ads, misinformation, and coordinated influence campaigns, especially around elections. They said it had sent its preliminary findings to TikTok, which could impose a fine of up to 6% of TikTok’s global annual turnover for not complying with the DSA in publishing an advertisement repository. TikTok’s current repository lacks details on the content of ads, targeted users, and those who financed the advertisements, EU stated. EC’s investigation into TikTok’s advertising practices followed a thorough review of internal documents, tool testing, and expert interviews. The Commission stated that TikTok now has the chance to review the investigation file and respond to the findings. A post shared by European Democratic Party (@europeandemocrats) According to Reuters where a TikTok spokesperson has responded, “While we support the goals of the regulation and continue to improve our ad transparency tools, we disagree with some of the Commission's interpretations and note that guidance is being delivered via preliminary findings rather than clear, public guidelines.” If confirmed, TikTok’s parent company, ByteDance, could face a fine of up to 6% of its global turnover, along with increased supervision and possible penalty payments. In addition to advertising transparency, the investigation also looks into TikTok’s algorithm, its potential to cause addiction, and its impact on privacy, safety for minors, and age verification. Researchers’ access to data is also under scrutiny. Earlier in May 2025, TikTok was fined €530 million by Ireland’s Data Protection Commissioner for violating the General Data Protection Regulation (GDPR) rules related to the transfer of user data to China."
Pakistan,Tribune,Bangladesh tour exposes PCB's climate blindness,https://tribune.com.pk/story/2546461/bangladesh-tour-exposes-pcbs-climate-blindness,"May 18, 2025",Tribune News Desk,"Faisalabad, hosting two matches, will be sizzling at 40 degrees","The Pakistan Cricket Board (PCB) has decided that it has heat-resistant players and spectators. Our stadiums, much like the ones in Qatar for the 2022 World Cup and the Japan National Stadium used for the 2020 Tokyo Olympics, are either air-conditioned (a climate catastrophe), or smartly designed for better airflow to cool spectators. Of course in Pakistan's case, this is not true. Yet for Bangladesh's tour of Pakistanpending changes following the rejigging to the PSL schedulethe visiting team was scheduled to arrive in the country on May 25 for two T20I matches in Faisalabad, followed by three in Lahore. That schedule has now been tentatively forwarded to May 27, with venues publicly undeclared. How is the weather slated for the schedule? Faisalabad will have daytime temperatures of over 40 degrees, while Lahore is just a few degrees below. Evening temperatures remain in the 30s. As per the ICC's Future Tours Programme (FTP), Bangladesh was initially visiting for three ODIs and three T20Is. The ODIs were scrapped not because of weather, but because both cricketing boards decided that the teams would prepare for the next global tournament, the World Twenty20nevermind that the event is not to begin for another 8 months, in February 2026. While our federal government declines to use modern satellite images to sight the moon for Eid, the least that the PCB could have done is open a weather app. These schedules are clearly being made by individuals sitting in air-conditioned rooms, and who will later watch the matches from air-conditioned suites for the privileged few. The international cricket calendar has now resembled what the professional tennis calendar looks like nowthere is simply no more space. A regular conversation with the cricket calendar is that there are too many matches which lead to player fatigue. An additional conversation is needed over when we are playing those matches. Despite the T20Is against Bangladesh being night time matches, the temperature will only be marginally cooler. High performance athleticism in high temperatures poses significant risks to the human body, raising the body's core temperature that can lead to heat exhaustion causing greater cardiovascular stress and in extreme cases, even kidney failure. For fans sitting in stadiums with poor ventilation and no wind tunnels, this makes for a greatly uncomfortable viewing experience. This has been the tragedy of not developing cricket venues outside of Punjab and Karachi, it has not only halted progress in terms of developing the sport nationally, but has restricted the choice of venues that the PCB can rely on with climate change significantly altering our day to day lives, even when it comes to recreational activities. Meanwhile, cities like Quetta offer summer evenings in the 20s, and night time temperatures that Karachiites would deem chilly in winter. Ayub Stadium in Quetta has played host to two ODI matches, both against India. The first in October 1978, India narrowly won by 4 runs despite a half-century by Majid Khan, while Pakistan chased 171. The second match at Ayub Stadium took place six years later, in October 1984, which Pakistan won by 46 runs. Cricket in Quetta then shifted to the Bugti Stadium, though it only played host to one ODI between Pakistan and Zimbabwe in October 1996 which Pakistan won by three wickets, and saw the debut of 15 year old Hasan Raza."
